id,case_numbe,QUAD
7261986,101003622435,NW
7292968,101003656972,NW
7370103,101003745132,NW
7370104,101003745133,NW
7370972,101003746117,NW
7235344,101003592499,NE
7249581,101003608411,NE
7283266,364976-101003646252,NE
7339461,101003709813,NW
7271347,101003632914,NE
7352628,101003724942,NE
7365864,101003740273,NE
7238923,101003596523,NE
7284398,101003647515,NE
7243697,359113-101003601890,NE
7257111,101003616874,NE
7296545,101003660949,NE
id,case_numbe,QUAD
7315279,101003682158,NE
7389085,391439-101003885652,NE
7343126,101003713903,NE
7385834,101003783019,NW
7253515,360676-101003612705,NE
7289975,101003653589,NE
7289976,101003653590,NE
7292420,101003656263,NE
7293951,101003657993,NE
7263910,101003624538,NE
7316550,101003683616,NE
7328234,101003696907,NE
7337540,101003707536,NE
7376386,378943-101003772344,NE
7304808,368017-101003670344,NE
7289794,101003653384,NE
7297178,101003661646,NE
7299634,101003664488,NE
7303153,101003668512,NE
7312051,101003678475,NE
7379068,101003775345,NE
7398084,101003906618,SE
7268414,101003629468,NE
7384191,101003781179,NE
7294490,101003658597,NE
7323711,370348-101003691746,NE
7362348,101003736229,NE
7266780,101003627739,NE
7239229,101003596868,NE
7291943,101003655708,NE
7332500,101003701820,NE
7354355,101003726892,SW
7283598,101003646592,NE
7384859,101003781917,NE
7363408,376445-101003737503,SE
7364320,101003738559,SE
7250406,101003609292,SW
7258165,101003618078,NE
7259238,101003619270,NE
7259413,101003619487,NE
id,case_numbe,QUAD
7331879,101003701066,NE
7310261,101003676447,NE
7395310,101003893292,NE
7250259,101003609127,NE
7283274,364994-101003646261,NE
7307186,101003673055,NE
7403233,101003922863,SE
7347311,101003718791,SE
7284648,365696-101003647803,NE
7293131,366307-101003657137,NE
7389268,101003885875,NE
7270139,101003631520,NE
7299626,101003664478,NE
7238588,101003596153,SE
7388450,101003884952,NE
7388452,101003884954,NE
7388818,101003885344,NE
7390110,101003886892,NE
7400018,101003908899,NE
7401123,101003920354,NE
7401304,101003920591,NE
7401305,101003920592,NE
7411559,101003933189,NE
7411881,101003933617,NE
7244669,101003602987,NE
7244670,101003602988,NE
7252134,101003611231,NE
7252135,101003611232,NE
7274962,101003636917,NE
7289230,101003652782,NE
7290746,101003654405,NE
7291267,101003654941,NE
7292588,101003656470,NE
7293697,101003657725,NE
7297129,101003661595,NE
7297133,101003661599,NE
7299373,101003664153,NE
7301081,101003666132,NE
7301133,101003666191,NE
7301243,101003666306,NE
7303060,101003668404,NE
id,case_numbe,QUAD
7305630,101003671316,NE
7305631,101003671317,NE
7306619,101003672424,NE
7308249,101003674282,NE
7312547,101003679009,NE
7316643,101003683713,NE
7335283,101003705026,NE
7335284,101003705027,NE
7357653,101003730634,NE
7357656,101003730637,NE
7362875,101003736892,NE
7363375,376324-101003737469,NE
7371987,101003747212,NE
7371989,101003747214,NE
7374124,101003769746,NE
7374126,101003769749,NE
7376755,101003772726,NE
7383976,101003780949,NE
7300479,101003665494,NE
7302939,101003668265,NE
7408328,101003929252,NE
7293128,366305-101003657134,NE
7235353,101003592509,NE
7239082,101003596701,NE
7290229,101003653863,NE
7345456,101003716377,NE
7389553,101003886224,NE
7392165,101003889430,NE
7399938,101003908774,NE
7409886,394638-101003931132,NE
7261280,101003621581,NE
7332901,371843-101003702282,NE
7384134,101003781119,NE
7354706,101003727307,NE
7402978,101003922522,NE
7347307,101003718783,NE
7321014,370381-101003688717,SE
7374363,101003770005,SW
7243593,101003601786,NE
7267275,101003628297,NE
id,case_numbe,QUAD
7399469,101003908228,NE
7258683,361483-101003618657,NE
7261954,362078-101003622403,NE
7271472,363573-101003633042,NE
7398371,101003906954,NE
7352744,101003725060,NE
7375142,101003770819,NE
7391553,391716-101003888722,NE
7401866,101003921290,NE
7384364,379885-101003781358,NE
7384923,101003781986,NE
7391806,391787-101003889007,NE
7405014,393953-101003925193,NE
7410860,101003932348,NE
7241376,358890-101003599264,NE
7263564,362337-101003624160,NE
7293357,101003657373,NE
7309255,368364-101003675326,NE
7345057,373777-101003715960,NE
7355683,375127-101003728450,NE
7359907,375736-101003733410,NE
7378821,379149-101003775091,NE
7325195,101003693515,SW
7332869,371790-101003702250,SW
7236736,101003594083,NE
7244279,101003602537,NE
7389682,101003886381,NE
7411083,101003932597,NE
7236788,101003594145,NE
7321199,101003688942,NE
7282555,101003645439,NE
7324401,101003692509,NE
7290010,101003653626,SW
7290012,101003653629,SW
7341096,373169-101003711623,SW
7396261,101003904303,SE
7295463,101003659711,SE
7295476,366895-101003659724,SE
7346877,101003718228,SE
7373263,101003768710,SE
7261308,101003621614,SW
id,case_numbe,QUAD
7303977,367840-101003669452,SW
7322309,101003690240,NE
7397266,392677-101003905599,SW
7281744,101003644581,SW
7235174,101003592316,SE
7245753,101003604140,SE
7253925,101003613170,SE
7268729,101003629790,SE
7292467,101003656324,SE
7301094,101003666147,SE
7245214,101003603587,NW
7365431,101003739784,NW
